album_name,artist_name,album_id,cover_url
I'm Not Dead,P!nk,,
IT GIRL,Aliyah's Interlude,,
At Night,Shakedown,1jpqoZ37FOt5LuKFLhJnC7,https://i.scdn.co/image/ab67616d0000b2737dfef22d4de091a8f6298525
Cozy Little Christmas,Katy Perry,5IxObv8TvRsYE6DGKnbrXn,https://i.scdn.co/image/ab67616d0000b273b24ac6c9632013d83ee90876
"Mario Kart DS, The Themes",Arcade Player,2jqmQgSJMTDfEU5Hp56LWr,https://i.scdn.co/image/ab67616d0000b273c9f31209d559b22846c02add
NI,Muddy Mudd,0nAS6VeEJueXk7L9fKylQi,https://i.scdn.co/image/ab67616d0000b273363f79f53849bb2b714a5945
Second Helping,Lynyrd Skynyrd,54V1ljNtyzAm053oJqi0SH,https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac
Taylor Swift,Taylor Swift,,
In Bloom,greenface,6OjWvKpu6EoPGlnNaO5WXb,https://i.scdn.co/image/ab67616d0000b2730c37a22ab207ef5f93f3cd66
Dad Rock 2,Ok Otter,2B0CYjFw7qk2yRdCJYa2h0,https://i.scdn.co/image/ab67616d0000b2734c2a5b15a40138166b63fdab
Fame is a Gun,Addison Rae,3SbgH2k3eJ6dPqAhbTBFzm,https://i.scdn.co/image/ab67616d0000b2737eae5dee68960ef1652ff044
Something to Feel,Mac Ayres,02dq5KH5htRQNedTyplLu8,https://i.scdn.co/image/ab67616d0000b2739cb53b7a34c898380cec05b2
still images,slowburn,7FXadYBnmeiuQgDDAsBIcg,https://i.scdn.co/image/ab67616d0000b273e76ceb385e9c0c072850de73
"Ghibli, Anime & Chill",Sleepy Tom,1n7t3lelyAe6K1bSCJDdn0,https://i.scdn.co/image/ab67616d0000b273dee938d9a0bd3e9a708b9fb6
Bloom Again,Matchbox Youth,5c4VtosW0uCN9jKvnUN87u,https://i.scdn.co/image/ab67616d0000b273f78e2385f1917eb79670069b
Sweet Island Music,Chardonnay,4gi5GhCKcCWeILTuj82yLS,https://i.scdn.co/image/ab67616d0000b273a6fbfcbc2edc560ca4dab36a
let you,iann dior,0ltDWFenvWz7slApfgejpp,https://i.scdn.co/image/ab67616d0000b27342dd42a40fc90afd3f7d32e1
That's What I Like,Bruno Mars,,
VGM Violin: Level 2,ViolinGamer,2dXjBkxFWkMG8mrOb5dSeU,https://i.scdn.co/image/ab67616d0000b273761734f5c5e060c6e0e015ec
Good Riddance,Gracie Abrams,78YYcghEDz2dHRx0EcDGXZ,https://i.scdn.co/image/ab67616d0000b2730500294bb235c45c0a964d69
The College Dropout,Kanye West,4Uv86qWpGTxf7fU7lG5X6F,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78
Still (I Got Summer On My Mind),JJ,6mfyxdmji09bDs1pYQADob,https://i.scdn.co/image/ab67616d0000b273493f2f308c9881f3a92d24db
On Second Thought,Toti Cisneros,4j0Ag8CrIBxGPaRjVCpeoo,https://i.scdn.co/image/ab67616d0000b2736a697be7eea3bfab6560e881
I Wanna Dance,Jonas Blue,3niF8tyjfJw8pmfc6VYKGa,https://i.scdn.co/image/ab67616d0000b27374df1f86c118aa77ee2ce0a6
Anybody,BIZZY,053X1qFeMboYbAV0KTEKGk,https://i.scdn.co/image/ab67616d0000b2734f1cfcd510a3020603daa705
Never Love You Again,Cheat Codes,7eWg7UKU6LsRSvXthmlmZZ,https://i.scdn.co/image/ab67616d0000b2736f0a185445ccd85924029ddc
Kana Yaari,Kaifi Khalil,6DRq94aOT9Ml8WhJ4PzNGT,https://i.scdn.co/image/ab67616d0000b2730407e4b278400d17970a38af
White Noise Waves,Noise Chillantro,6FOS1WjieC6CQ6nJwL6jln,https://i.scdn.co/image/ab67616d0000b273af72e94db972f3c0a2174469
Imperfections,Erwin Do,38P3utDFjrzHRxvlSEa9Em,https://i.scdn.co/image/ab67616d0000b2732bfa8803568b122948b5813b
Sound Asleep,Trapture,5pZVDx4GRV8gW5E62ivrmv,https://i.scdn.co/image/ab67616d0000b27344784867e227e5a327e2fd50
Scared to Be Lonely,Martin Garrix,2v9rQe4F8fVSh5v8bAq0jF,https://i.scdn.co/image/ab67616d0000b2736a1cba0e39d52540add955c6
Seeing Sound,San Bernadino 5,3znO1C3grkfXLLy9teSFjA,https://i.scdn.co/image/ab67616d0000b2730d4b6467af1a1356cbddc7c1
pretty,Artemas,2xpgb8R0BXVS2e1XnXI9xZ,https://i.scdn.co/image/ab67616d0000b273fabe0943f6dd962a792b42a1
Upfront,Korey Wade,1D8b1BsrDvQ3HsFXk6p7ed,https://i.scdn.co/image/ab67616d0000b273a279097d030fd2c34b9e9103
Nospied Sarkano Podziņu,Reigani,2T5ogNm5w1rEB7L9KG5Cin,https://i.scdn.co/image/ab67616d0000b273693b8924d5ee4f3b319607a5
Like a River,Ocie Elliott,3o8nivVQguilisc4zKinYI,https://i.scdn.co/image/ab67616d0000b273cb24160b036fcff0dc311207
Me 4 U,OMI,7cVXH4slEYzGjDh498OFyL,https://i.scdn.co/image/ab67616d0000b27385ca00029c70d6b5b8372e96
White Noise Comfort,Evomin,714mJftPiiqG2gcVQgrbjU,https://i.scdn.co/image/ab67616d0000b273508a6f80eecf7065d781394b
Sleepyhead,Sir. Avalon,0YI3IYVX0CsBG9va7PJIJu,https://i.scdn.co/image/ab67616d0000b273eab4791d13a159baa4d758d1
Gucci Prada Balenciaga,Hailey Knox,4J2Ut5I1FTIn2nBbd470bI,https://i.scdn.co/image/ab67616d0000b273f36ec8ec497320b27ca52f09
it boy,bbno$,5HqurM3VfrMc6UbtbOc4Yx,https://i.scdn.co/image/ab67616d0000b273560ae9d3c8e0d6ad03e7ab0d
I AM,MACAN,21unhV92BXyj48AXZka4ks,https://i.scdn.co/image/ab67616d0000b27333b7d4d2036d06202a8f22a1
"Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music",Study Music & Sounds,3rwflFLrRjUbIWQPWQC0I7,https://i.scdn.co/image/ab67616d0000b273230c93effb13d404a85dda71
This City,Sam Fischer,5waiE6DS2ntWF3Q0yekJUm,https://i.scdn.co/image/ab67616d0000b27370e6c775adc0f71e6bef0a9b
Brat and it’s completely different but also still brat,Charli xcx,36P07bti6xD99o7S1acmin,https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47
Diplo Presents Thomas Wesley: Chapter 2 - Swamp Savant,Diplo,4T2TQZ3hlWAsCe9PXK3uM9,https://i.scdn.co/image/ab67616d0000b2737a863713ed21193f3cf07e45
Orion Express,Flitz&Suppe,3nscIeb38p7djVAGqeIY3y,https://i.scdn.co/image/ab67616d0000b273b13b72e91604860dadaceba1
Human (feat. Echoes),John Summit,0LsQJbzouY38Os8GXxn5dO,https://i.scdn.co/image/ab67616d0000b2731f903731aea694cc58a4ca19
4AM,Zesik,2KS9ys7fkmoJBfnt3BNhTa,https://i.scdn.co/image/ab67616d0000b273eb7b003d1009d123d333b68a
aesthetics,Agnes Lundh,4F9dzxcyWFLTY0oZj9A5Ej,https://i.scdn.co/image/ab67616d0000b273ad4795936f5f550a517c146b
Cloudscape,baegel,1fN2VRfRVaRSJCn6hS4bgo,https://i.scdn.co/image/ab67616d0000b273125791f3a6d37b327b11d604
American Teen,Khalid,6kf46HbnYCZzP6rjvQHYzg,https://i.scdn.co/image/ab67616d0000b2734ac041e0d889d3a2608210d5
If You Were Here,saint rumi,3kntQKsqRLcHyW3Oj1LlCs,https://i.scdn.co/image/ab67616d0000b273290f37220047c0cbf1f8769d
"Game & Sound: VGM Covers, Vol. 5",Game & Sound,6xGrkEz7lWLTlfoENPqDm8,https://i.scdn.co/image/ab67616d0000b27372d4a1e7550a46efea5f1abf
Infra,Tiger Throws,2dqjeXE2wPWdWxYoL2KlUC,https://i.scdn.co/image/ab67616d0000b273f2e509e9e823cb1676ea7484
Spariamo insieme,Rizzo,5KEQx1z43Ja1urTxjoFPOL,https://i.scdn.co/image/ab67616d0000b2734e0caadb07ab6d9b979d3957
moon inhale,Harvest Emotions,3wrPhTn9llGGlRbVtvZudr,https://i.scdn.co/image/ab67616d0000b273165a2fc6023249b71792c081
YOU,Ali Gatie,63Kr9mdWxT7mB2AKgf4rCa,https://i.scdn.co/image/ab67616d0000b27350a744f0ef5c3e260d9de720
Back in the Shadow,cløse2u,5AOvFdkfwW2Egmd6hQIGzk,https://i.scdn.co/image/ab67616d0000b2736715dd296d53137bd1425604
Whistle (feat. Calum Scott),Jax Jones,0kXUCfMDhIUoHOfZ7TLsoj,https://i.scdn.co/image/ab67616d0000b27341b183071eabe1333167ffab
Blurb,Bowfi Leets,1Ucpfb0WBS5eyWU987dQph,https://i.scdn.co/image/ab67616d0000b2737ad2b6475da8bbdeab9b8b98
His Young Heart,Daughter,16otwol8zNdgUcOPMfWNcP,https://i.scdn.co/image/ab67616d0000b273575df9738066d6c1c74d0444
Fazendo a Festa,Trio Sabiá,6wSQVd9DdAeZajAof40MKZ,https://i.scdn.co/image/ab67616d0000b2738a75be700f8a9e531d45d19b
SuperIzlase VII,Labvēlīgais Tips,,
Racks On Me,Reggie Mills,4Amb7XwR4sb0GtqPu8vzhi,https://i.scdn.co/image/ab67616d0000b27371d5b934e14d71f3ccce798a
Drunk,Thundercat,7vHBQDqwzB7uDvoE5bncMM,https://i.scdn.co/image/ab67616d0000b27385c5e6c686ced3e43bae2748
Ghost Planet,Jacques de Gramont,4vZzYMHT1elj4b7VP9mjuQ,https://i.scdn.co/image/ab67616d0000b273daaed2e420c2fd8b21192845
Labākās dziesmas,Ivo Fomins,49d0QW4Uun4vl8mYVjJajv,https://i.scdn.co/image/ab67616d0000b27374007de13bfd6a3b27e435fa
INXS,INXS,7CJvhqb2PJq5fBcY6eKqjl,https://i.scdn.co/image/ab67616d0000b273114b2baa75317b81a8c9c7ca
Canta Cartola,Teresa Cristina,3JetnGaI0LSpY0HtoM2Ci5,https://i.scdn.co/image/ab67616d0000b273b5430302fc77c785cfeadd95
Thank You for Leaving,Sports,2eMBvvLGZB3gIefvuMziYY,https://i.scdn.co/image/ab67616d0000b273a45749a9ae1646ff1b9920e3
AfroCubism,AfroCubism,1JeCqZrySNJFuyVytPmrL4,https://i.scdn.co/image/ab67616d0000b273f4f5cfe3b1ea0001f8592d4d
After 7,Lay Bankz,6YRxXLfApqwOhEPAtI8UZY,https://i.scdn.co/image/ab67616d0000b273dc68520af43dcf1bf4c59193
Million Days,SABAI,3U7VyDFPH3h4v6kzQLx3ui,https://i.scdn.co/image/ab67616d0000b273519839ca24ebd7d6f901858e
Who's That Chick?,David Guetta,,
The Resistance,Muse,0eFHYz8NmK75zSplL5qlfM,https://i.scdn.co/image/ab67616d0000b273b6d4566db0d12894a1a3b7a2
Planet Her (Deluxe),Doja Cat,4XLPYMERZZaBzkJg0mkdvO,https://i.scdn.co/image/ab67616d0000b2736b98dbf13791547e637e322f
Texas Sun,Khruangbin,4HFO9PDRxsdbcegkcNhxgz,https://i.scdn.co/image/ab67616d0000b273ff26bd277274b27f249cc638
Husn,Anuv Jain,2SarxpD48O1DOiDIccyZ0W,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8
Beautiful Girls,Sean Kingston,71clfVkkopYLrgweVj2cow,https://i.scdn.co/image/ab67616d0000b2736a45d20e414fbc456ecea553
Circles,Good Enough,5AoyLkkG892GzGqWBxXwYM,https://i.scdn.co/image/ab67616d0000b27369e255fe99d65c58bda61725
Hush,Dip Lewis,4YcojIOuGGewmDv8jMKKay,https://i.scdn.co/image/ab67616d0000b2731b5dfb8d3a5af4e1db87fb6f
Crow,Cmd q,574M8LqngIqQLhQcc07PQ9,https://i.scdn.co/image/ab67616d0000b273991b014f03fb8067f141dfde
beautiful dreams come true.,mellow fox,7a3kkXQWS66stMeq6GTayS,https://i.scdn.co/image/ab67616d0000b27300cf0b68607be7050b9732ae
Gabriela,KATSEYE,6rpin9IVOuBEWBYnrA9hft,https://i.scdn.co/image/ab67616d0000b273f8d4d00ffe09373efb13ce29
The whispers,Hi Hat Henry,4usFsHsrP2zhwprbgqm4a0,https://i.scdn.co/image/ab67616d0000b273cee2d22b2dda7d179c684d36
Puddles in Space,Justnormal,1Q2651xcc76V9IqxvUrNi4,https://i.scdn.co/image/ab67616d0000b27391296d3a47e6d9d7f5abcde8
Margarita Sunday,Kainbeats,6JeyZy1Zx75UvGh8vMwP5h,https://i.scdn.co/image/ab67616d0000b2737db1d2e63afd60bef246ed01
Kristall,milligon,4DBw7SVUVEPZY7ZwYBkaDq,https://i.scdn.co/image/ab67616d0000b273d19c0ff0d1e7ca1af0b51950
Party Girl,StaySolidRocky,4NPX54YtocHqTOq6yXDEFM,https://i.scdn.co/image/ab67616d0000b273f3fb166b5515fb19b070773c
Unapologetic,Rihanna,5pLlGJrxuQO3jMoQe1XxZY,https://i.scdn.co/image/ab67616d0000b2736dee21d6cd1823e4d6231d37
Ease Up,Lenny B,7BAGbhhUThyiU8lROL8MCp,https://i.scdn.co/image/ab67616d0000b2738c8db419eebfd6553a9fef8b
roads,MLTSMTHNG,3iZTkWpoqdcEVOWIxCcR98,https://i.scdn.co/image/ab67616d0000b2737fea58590036ee5a766749dd
Summer Vibes,Serenity Within,3gwWS1s7nf2N4FWUv3J051,https://i.scdn.co/image/ab67616d0000b2731f3d761debe47c1c7727d2ee
The North,Etzuko.,0x29LypaDDTtqNrrwm03pZ,https://i.scdn.co/image/ab67616d0000b273f6af0c23849ddf13aadc8ca3
Boys for Pele,Tori Amos,7vuSTl6tuWg0CQdmfphkFQ,https://i.scdn.co/image/ab67616d0000b27393c87dfdf362035ec98d1ae3
What If I Told You That I Love You,Ali Gatie,0FJdFiVzdDw7YXiNdds38M,https://i.scdn.co/image/ab67616d0000b273dd05cc0d96b9fa2d38da2196
Uzsniga sniedziņš balts,Carnival Youth,4wU0qKc43criJCyE6hruFY,https://i.scdn.co/image/ab67616d0000b27380fb9b7ca95c283eb095ff3c
Hold On!,The James Hunter Six,43abfyv0unfQ1whhdIZwAo,https://i.scdn.co/image/ab67616d0000b273548e5fb4ac58c500cbc33565
Summer Is Like a Dream,khai dreams,7idmlJAWeoa2hk8pU0CIxg,https://i.scdn.co/image/ab67616d0000b27334786dd0a2ea3dc6e2beb00a
Episodes,Gidde,5fCFu3RSeiNkKpPmWr3uWG,https://i.scdn.co/image/ab67616d0000b2736a45accf10370dae0ce69614
crybaby,Lil Peep,2tLt6wYVuseWCe6IwDSlTm,https://i.scdn.co/image/ab67616d0000b2739b2e563fae0760bdbaea8c22
Chill With Me,Midnight Hour,5Vfa9hZn234F7bntKMvvD7,https://i.scdn.co/image/ab67616d0000b2737dc0ca0dab9aff18f95c7697
Cantina Band,MOONLGHT,7GLBTCxXIWWz9DLuG5Ib6F,https://i.scdn.co/image/ab67616d0000b273fb88547826ecd3b40c1c74de
Fresh Brew,Odd Panda,1x8UoGg3ORWG6K24O5aTsg,https://i.scdn.co/image/ab67616d0000b273b1c2afc8b9a41e5ea76a3e58
The Essential Collection,ABBA,34lTW6LuORpuIiYfqsetuq,https://i.scdn.co/image/ab67616d0000b273ec5de82891e542d4877c6d98
Jenny From The Block - The Remixes,Jennifer Lopez,7pJj6tOX5HCBaYfLPiHfDn,https://i.scdn.co/image/ab67616d0000b273d5cf73c1679244d959651dff
Time Moves Slower Here,Chester Watson,2dFUKwO4FOvKqBPo4hk0eP,https://i.scdn.co/image/ab67616d0000b273b72ec7838107a1314f6b0999
Help Me,Niko The Kid,7DjRXrfWnN1dJNoDWXwxoy,https://i.scdn.co/image/ab67616d0000b2734e02fe8d361f08d44e4c94b6
Let’s Fall In Love For The Night,FINNEAS,,
Coco,Luis Ángel Gómez Jaramillo,,
I Will Survive,Gloria Gaynor,0afBUyhZUpKrvV9gxWWXM1,https://i.scdn.co/image/ab67616d0000b273fbb2f8d9f10d03d7f01a664d
Heartbeat City,The Cars,7LPfdVDw4uXf9Bw5LQDESf,https://i.scdn.co/image/ab67616d0000b273f607580794ed5b352884fd47
Shameless,Svanen,1YzV6HNQZ1yurl2KLFFEcO,https://i.scdn.co/image/ab67616d0000b2731f5ed8553be1c8d737ab2980
quarantine freestyle,bbno$,4LlOSzrFLl8RdRRIMDkfui,https://i.scdn.co/image/ab67616d0000b273b55f2b69ddbf3e5beaf75a74
Voglia di vivere,Angelina Mango,43JfFH8IVf0q2jRzzE9JNG,https://i.scdn.co/image/ab67616d0000b2730cf5d6ed59bd6749ede5cb5d
Drizzle,silkwürm,64maOckWHM1t0ofXunnq8o,https://i.scdn.co/image/ab67616d0000b2730e2642741100eb7af09bda89
From the Inside,Shaolin Temple Defenders,37LoBuc8t451Ww37bi6DjW,https://i.scdn.co/image/ab67616d0000b273dffe05d77d74ef1ad0ff82f7
Counting Stars,Farux,4SpIbfnwrQ6QacQ6p82n8t,https://i.scdn.co/image/ab67616d0000b2739702b07f88ad05ab3b874b29
Lucky Girl,Carlina,0HU5d3vBATcgXEw5IR2eZ3,https://i.scdn.co/image/ab67616d0000b2736cbdaec98bd799bdc4d2022a
Howzit?,Slacker Jack's,4pXcxfjsiBm0ZU8t5kFF9t,https://i.scdn.co/image/ab67616d0000b27340b2f3fdf42af2f6b6e2ae6c
Tutte le notti,Tommaso Paradiso,1pB2lL3t2LWptXc6tfN3oi,https://i.scdn.co/image/ab67616d0000b273adba75501d727a01cb871e80
In The Water,Drxnk,6irGleFljorr4Ijpn5UwXB,https://i.scdn.co/image/ab67616d0000b273af8f937cfc86cf9083c0e356
Tik Tok Music 2020,Viral DJs,,
White Noise Harmonies,Sleep Alphabet,0iNGePr92Ty1CnIBgQQdM7,https://i.scdn.co/image/ab67616d0000b2735b41040bac039d3f60ebfc44
Looking Back,m.sorlii,6mjTeqLjOIdGvj86dVQj4c,https://i.scdn.co/image/ab67616d0000b273205892efa599397928f06493
Fat Come Back,Alliance Ethnik,2cnRkPVk6U6C4zTa9VnDdr,https://i.scdn.co/image/ab67616d0000b273e23d623c4f7b5c2a72196e52
Falling Asleep At The Wheel,Holly Humberstone,1RhZeE3nxBNFMbOO3DNJQr,https://i.scdn.co/image/ab67616d0000b273453eb1363dc31c5380a46717
Take from Me,Dojo Cuts,20e8oP5W0209A6D87lTzB3,https://i.scdn.co/image/ab67616d0000b273a93e47edcb132f85ca7fec7c
Pagalmi,Prāta Vētra,3yyRwGjDGf56qhBoPZOMQt,https://i.scdn.co/image/ab67616d0000b27335a540cb1ec3865fc5305372
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,3D5NnN6OYVFfBYGOWQ78Ns,https://i.scdn.co/image/ab67616d0000b273dabc48aec161901bbaa5e8b1
POPSTAR (feat. Drake),DJ Khaled,5nNtpPsSUgb9Hlb3dF1gXa,https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617
Hot Girl (Bodies Bodies Bodies),Charli xcx,5A0U5x6tAfyQaG5lnOL0fA,https://i.scdn.co/image/ab67616d0000b2734e6ea0c72918cbbfd2376d5f
Overexposed,Maroon 5,6ijGiBcBfUwkoyHn5VUHU2,https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff
Higher,Remy Cooper,6PLCFJZUcU4yrUztsa3mzm,https://i.scdn.co/image/ab67616d0000b27352988f05c4b790c839357f33
Just A Cloud Away,Pharrell Williams,2ojXtf3VwPgpxsFHYujwCY,https://i.scdn.co/image/ab67616d0000b2737528627a29519666a3ca5d5e
Dopamine,BØRNS,17l7MIu0Jh0tdgK7or9ovw,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434
Such a Whore (Stellular Remix),JVLA,2XTN3F9oVWePXgKUWr6iY6,https://i.scdn.co/image/ab67616d0000b2736c88f7cd0ccaba8747891a2c
First Offense,Corey Hart,2cB87PuIi04CRdxhuNrRi5,https://i.scdn.co/image/ab67616d0000b2737f299910191da5f9bf872dcf
Los Feliz,Search For Atlantis,6xDNgJ1KWjcXeayMMplkqQ,https://i.scdn.co/image/ab67616d0000b273fe33acacc6680a00e8344363
Eyes,Kai Raffaello,1BEI3zRf04T89UWhtWwi5M,https://i.scdn.co/image/ab67616d0000b273d158f428d90883d5093c0f6b
Cbat but your gf likes it,LoFi Waiter,2x2i6CRH2klXUzfIaxaPHc,https://i.scdn.co/image/ab67616d0000b2731fefcd07b0eec336a802e942
Nightmare,Halsey,,
Sap Green,Casiio,7KZDCmPLTdS0z0TNBaUeDi,https://i.scdn.co/image/ab67616d0000b273a74ad7d75ae02355e27461a2
BILLIE EILISH.,Armani White,4MajX5vPeY4cX5pv6rf0sA,https://i.scdn.co/image/ab67616d0000b2734f8799f23432ad98d522f0ec
Unapologetic - Deluxe Version,Rihanna,,
Some Nights,fun.,7m7F7SQ3BXvIpvOgjW51Gp,https://i.scdn.co/image/ab67616d0000b273a036e1724bc7f2bab15cfda8
Monk's Elevation,XXIII,,
Happy Sadness,Guantanamo Bae,5C1y8YID5NhOMAKimXP3HV,https://i.scdn.co/image/ab67616d0000b273390f1dacfd1c448d0f5bf47b
Vida De Empreguete - Single,Empreguetes,711ACyXsM57jP28Mk6qzz8,https://i.scdn.co/image/ab67616d0000b2732ad8caa808c9da08634618db
Songs Of Leonard Cohen,Leonard Cohen,6EcqWi6PA9CbvtulGbEsPN,https://i.scdn.co/image/ab67616d0000b273456d608be39a97751dd39e2d
Let's Go Back,Jungle,,
Too Low For Zero,Elton John,0OmYuz9hwn1XoqmDaU0yJ7,https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89
Ven Ven,Raul Paz,697JQ56JIWoUoREmnhmQlu,https://i.scdn.co/image/ab67616d0000b2730477874edeafec3c12c260e1
Baddest,Imanbek,0ayLG9HLt07N00Ycl60y5J,https://i.scdn.co/image/ab67616d0000b2731cbd11816d00e6bb14b7f327
"Save Me, San Francisco (Golden Gate Edition)",Train,1CwXS6MAz8Wo7K4TzW9iuR,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca
Rave & Roses Ultra,Rema,0nayxjaX54Frd7GsZq6Pbs,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
CRASH,Charli xcx,1QqipMXWzJhr6yfcNKTp8B,https://i.scdn.co/image/ab67616d0000b27368e0efd6605eca695d1aef3d
On The Inside,Gotts Street Park,0PW6NRnAfrWlngoemmoa8K,https://i.scdn.co/image/ab67616d0000b2734ffa7cc0ea75c1e23e54ccb9
Jubilee,Japanese Breakfast,1uD1kdwTWH1DZQZqGKz6rY,https://i.scdn.co/image/ab67616d0000b273e58724521fe7e84276b4c373
Lush,Cal Credence,1jlHR4iZJzzw25bVjRBG5P,https://i.scdn.co/image/ab67616d0000b2730aa42309588a9666797b3eb1
Umbria,lorleaf,2C4hrSybOvug3T9hMAEp3d,https://i.scdn.co/image/ab67616d0000b2735931191111861e90e6f48843
Raise Your Glass,P!nk,3uQMzfrf4kUNGsCtmTtjPh,https://i.scdn.co/image/ab67616d0000b2736f3451faa271fbe470685f34
Mr. Cho,Slow Bounce,1Spyo7rzNkkZZMuDTJK8XC,https://i.scdn.co/image/ab67616d0000b27323bb271940ee712ad92ec17e
El Concierto,Luis Miguel,6efyUFJcUK18KRFTMoxNSI,https://i.scdn.co/image/ab67616d0000b273169e706f0973015f03f4de97
Distance,Ben Tofft,7qeg8IOdHoPpAhhvoOp1pp,https://i.scdn.co/image/ab67616d0000b2738ba9ab0b8e515016d37ca72d
Blind Melon,Blind Melon,,
Pleaser,Wallows,3XwLvPyeeyTjFKeBdtC978,https://i.scdn.co/image/ab67616d0000b2732f9f935ad8d888a88c41d58c
Another Wednesday,Vida,2TYyQ6IEGBfVfqO0iRNekZ,https://i.scdn.co/image/ab67616d0000b27313f8444d92133d480d387817
Все будет хорошо опять,Vitaliy Rusavuk,6WyuVexQjKt7wrbZMu1Mxr,https://i.scdn.co/image/ab67616d0000b273467fc69d8d68248f0aa03518
Naivais ku-kū,Carnival Youth,6w1cpF3yXl10K3m44gwu16,https://i.scdn.co/image/ab67616d0000b27376e67b647f88004171621238
"Cheep Cheep Lagoon (From ""Mario Kart 7"")",Game Monsters,0yP5GhY1FYh2ftED8Qt5lO,https://i.scdn.co/image/ab67616d0000b273693368a2472ab5e00762b728
1st Time,Bakar,1ecGfFfdYXsJnRRLuENEtG,https://i.scdn.co/image/ab67616d0000b273c70b9b92bdb1ec154c1203d4
Moments,Julio Iglesias,6zic2LJXY3DaP2DWYVtCdT,https://i.scdn.co/image/ab67616d0000b273a668a97d2afabc23021da7ff
PODIO,WISM,7guSlSqA6PcfVfH4sjXuM4,https://i.scdn.co/image/ab67616d0000b273ed4fc723ae69b60c54f8c4c0
Limitless,Lucas Delphy,1RXrGrbNghycihEnA8Sghl,https://i.scdn.co/image/ab67616d0000b2730d92c9947c8a697177e6c539
Cry (with John Martin),Gryffin,4GlaRJyGOcHqTSxOJf7efu,https://i.scdn.co/image/ab67616d0000b273281b348fd0140720a36443f0
I Was / I Am,Noah Kahan,0b693AisoJYg4Ilj10LkYG,https://i.scdn.co/image/ab67616d0000b2735282d57c8563f28262bf0905
The Essential Cyndi Lauper,Cyndi Lauper,5BXCm3N0Uv0IU2uIUAshr2,https://i.scdn.co/image/ab67616d0000b273fbd3e40f31b29e64e244687b
TIMELESS,KAYTRANADA,3C3t2bKhwEL3wdKioqWUDh,https://i.scdn.co/image/ab67616d0000b273b31eed6a2a5bbb6a88ed14e2
Tapas,flâneur,3MJmw5Wax66Ltb459ynnHY,https://i.scdn.co/image/ab67616d0000b27340590190fe83868201d20aec
Winter Artifacts,Carl Borg,0SFPkBCpXGMR5QshHhvnOI,https://i.scdn.co/image/ab67616d0000b273198b643ae2db57ce9dab0938
The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,,
Flowhaven,Recaps,5dn7hHlMdoVbor1PL4fG70,https://i.scdn.co/image/ab67616d0000b2733114dc6db78da96ff44f8029
my ex's best friend (with blackbear),mgk,,
fragile,frid,3FNXIE3Da1PUUykQmrRHFd,https://i.scdn.co/image/ab67616d0000b27350e533159e9f32ba91d2de94
Grease,John Travolta,5BowXqb56o8F9bA1E6RGHi,https://i.scdn.co/image/ab67616d0000b273aec9b296fa5b877b5c09f147
BELOVED,GIVĒON,7pcBXbl1g198PNAxt44bHQ,https://i.scdn.co/image/ab67616d0000b273f949fecf209f5e20900c126d
Simple Life,May-Flowa,2jDzp8sb6dWDhDYoJFzUBq,https://i.scdn.co/image/ab67616d0000b273878c1ecc328e375030645f89
the willow tree,inthedark,079zyUKwiqsOKk6ylm59WU,https://i.scdn.co/image/ab67616d0000b2737349556e1b8c490cd8011b06
Upside,Wimmel,6FVyPPjXFRtjMfeLeG5mk1,https://i.scdn.co/image/ab67616d0000b273ea37ef37d4930bd3642b4a76
Мой двор: начало истории,Seryoga,,
I Did It,Big Zuu,1kx5NAwsbQJOfDnlXeM6Jz,https://i.scdn.co/image/ab67616d0000b273a2b3acb01300ca91b7faa2d6
Whatnot,Mindscape,3kAF5rJFwHtWulQMj6fhAB,https://i.scdn.co/image/ab67616d0000b273e3d0a78864f1983d677975d7
After the Snow,Modern English,6Pz5ErA6rBH5ErKP3i06qM,https://i.scdn.co/image/ab67616d0000b273b8a85c7c2348b850b185f4a6
Cozy Nights,Soulflu,2z7oCQmLzZ3JFVGKSfkZVk,https://i.scdn.co/image/ab67616d0000b273e5e50eb91efb7a6afc75415b
RMCM,Richy Mitch & The Coal Miners,2weOG4ZiOjfxiuFMsHm9JQ,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a
slideeee,knight knight,3fVg4rAmzSfYDUDpdba4tJ,https://i.scdn.co/image/ab67616d0000b273ee5731d63172826639e8784d
